timestamp,service,value
1789448258,monolith,0
1789448268,monolith,0
1789448278,monolith,0
1789448288,monolith,0
1789448298,monolith,0
1789448308,monolith,0
1789448318,monolith,0
1789448328,monolith,1
1789448338,monolith,2
1789448348,monolith,0
1789448358,monolith,1
1789448368,monolith,0
1789448378,monolith,0
1789448388,monolith,0
1789448398,monolith,0
1789448408,monolith,0
1789448418,monolith,0
1789448428,monolith,0
1789448438,monolith,2
1789448448,monolith,0
1789448458,monolith,0
1789448468,monolith,0
1789448478,monolith,0
1789448488,monolith,0
1789448498,monolith,6
1789448508,monolith,1
1789448518,monolith,0
1789448528,monolith,0
1789448538,monolith,0
1789448548,monolith,0
1789448558,monolith,0
1789448568,monolith,0
1789448578,monolith,0
1789448588,monolith,0
1789448598,monolith,2
1789448608,monolith,2
1789448618,monolith,0
1789448628,monolith,1
1789448638,monolith,6
1789448648,monolith,0
1789448658,monolith,1
1789448668,monolith,0
1789448678,monolith,3
1789448688,monolith,0
1789448698,monolith,0
1789448708,monolith,2
1789448718,monolith,0
1789448728,monolith,2
1789448738,monolith,3
1789448748,monolith,1
1789448758,monolith,0
1789448768,monolith,0
1789448778,monolith,1
1789448788,monolith,0
1789448798,monolith,1
1789448808,monolith,1
1789448818,monolith,2
1789448828,monolith,3
1789448838,monolith,0
1789448848,monolith,1
1789448858,monolith,4
1789448868,monolith,0
1789448878,monolith,2
1789448888,monolith,0
1789448898,monolith,0
1789448908,monolith,4
1789448918,monolith,2
1789448928,monolith,1
1789448938,monolith,1
1789448948,monolith,9
1789448958,monolith,2
1789448968,monolith,2
1789448978,monolith,9
1789448988,monolith,13
1789448998,monolith,12
1789449008,monolith,1
1789449018,monolith,13
1789449028,monolith,0
1789449038,monolith,14
1789449048,monolith,6
1789449058,monolith,2
1789449068,monolith,12
1789449078,monolith,7
1789449088,monolith,1
1789449098,monolith,14
1789449108,monolith,11
1789449118,monolith,14
1789449128,monolith,5
1789449138,monolith,12
1789449148,monolith,11
1789449158,monolith,12
1789449168,monolith,4
1789449178,monolith,13
1789449188,monolith,0
1789449198,monolith,5
1789449208,monolith,0
1789449218,monolith,6
1789449228,monolith,3
1789449238,monolith,13
1789449248,monolith,10
1789449258,monolith,14
1789449268,monolith,0
1789449278,monolith,0
1789449288,monolith,0
